variant_id,rsid,old_class,new_class,total_publications,citations_causing_change,change_significance,pubs_before_change,pubs_after_change,recent_publication_surge,mean_impact_factor,max_impact_factor,high_impact_count,unique_journals
822428,879255315,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.5,102.0,1,5
822444,1597866298,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
822538,1597879571,Conflicting interpretations,Likely benign,4,4,1.5,4,0,0,9.225,24.9,1,2
822554,886038007,Conflicting interpretations,Likely benign,8,3,1.5,8,0,1,17.525,102.0,1,6
822568,1344422504,Conflicting interpretations,Uncertain significance,9,3,0.5,9,0,0,17.822222222222223,102.0,2,6
822857,1597879349,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
822923,1038244014,Conflicting interpretations,Likely benign,4,2,1.5,4,0,0,4.9,7.6,0,2
822994,1597865440,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
823049,751124745,Conflicting interpretations,Uncertain significance,13,3,0.5,13,0,0,19.299999999999997,102.0,4,10
823064,587776487,Conflicting interpretations,Likely benign,8,1,1.5,8,0,0,22.1875,102.0,3,7
823090,1597912041,Conflicting interpretations,Uncertain significance,3,2,0.5,3,0,0,29.8,83.4,1,3
823111,1567792602,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
823145,1555588220,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,3.3333333333333335,4.0,0,2
823433,587782864,Conflicting interpretations,Likely benign,6,1,1.5,6,0,0,20.599999999999998,102.0,1,4
823503,1567801307,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
823561,876659024,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
823569,1597864422,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
823578,80357176,Conflicting interpretations,Likely benign,20,1,1.5,17,3,0,13.654999999999998,102.0,4,15
823606,1597864403,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,5.025,8.1,0,2
823615,80357089,Conflicting interpretations,Likely benign,15,3,1.5,15,0,0,11.08,102.0,1,12
823737,431825395,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,4.362500000000001,7.6,0,4
823814,1555587638,Conflicting interpretations,Likely pathogenic,4,3,0.5,3,1,0,5.45,7.9,0,3
823821,1597896908,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,5.8,7.9,0,3
823822,786203438,Conflicting interpretations,Likely benign,14,3,1.5,13,1,0,13.221428571428572,102.0,2,9
823862,876659269,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,4.233333333333333,7.6,0,3
823882,1597863144,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
823906,56336919,Conflicting interpretations,Uncertain significance,24,2,0.5,21,2,0,13.074999999999998,102.0,6,18
824131,1597861763,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
824187,1597861451,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
824193,1597861381,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
824302,80357499,Conflicting interpretations,Likely benign,7,1,1.5,7,0,0,22.37142857142857,102.0,2,6
824347,1597860615,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
824398,1597860407,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.333333333333333,5.0,0,2
824426,1597896639,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,5.75,7.5,0,2
824447,1597860147,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
824454,876659720,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.266666666666666,102.0,1,5
824526,745638837,Conflicting interpretations,Likely benign,6,3,1.5,6,0,0,20.933333333333334,102.0,1,3
824792,80357748,Conflicting interpretations,Pathogenic,7,3,1.5,7,0,0,8.514285714285714,25.5,2,5
825223,80356987,Conflicting interpretations,Likely benign,21,2,1.5,21,0,0,14.857142857142858,102.0,5,13
825381,774452090,Conflicting interpretations,Uncertain significance,11,4,0.5,11,0,0,33.83636363636364,134.4,4,9
825470,1597887805,Conflicting interpretations,Uncertain significance,2,1,0.5,1,1,0,3.0,4.0,0,2
825658,397509267,Conflicting interpretations,Likely benign,15,5,1.5,13,2,0,18.5,102.0,4,13
825757,763484977,Conflicting interpretations,Likely benign,3,2,1.5,3,0,0,29.8,83.4,1,3
825766,1597884162,Conflicting interpretations,Likely benign,1,1,1.5,1,0,0,4.0,4.0,0,1
825811,80356873,Conflicting interpretations,Benign,23,3,2.5,21,2,1,15.61304347826087,102.0,7,18
825830,483353103,Conflicting interpretations,Likely pathogenic,7,5,0.5,7,0,0,6.985714285714286,15.0,2,7
826617,1376262238,Conflicting interpretations,Likely benign,8,1,1.5,8,0,0,17.5375,102.0,2,7
826675,1597880556,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
826868,1270749718,Conflicting interpretations,Likely benign,14,2,1.5,13,0,2,60.01428571428571,642.9,3,10
827196,746067447,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,15.711111111111112,102.0,1,6
827202,1597880077,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
827411,1597879900,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
834190,80357241,Conflicting interpretations,Uncertain significance,18,2,0.5,18,0,1,17.311111111111114,102.0,5,15
835429,2053534509,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
835664,2053652997,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
835769,2053616216,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
837806,786203753,Conflicting interpretations,Uncertain significance,8,2,0.5,8,0,0,25.5375,102.0,3,5
838493,886040195,Conflicting interpretations,Likely benign,10,3,1.5,10,0,1,18.759999999999998,102.0,4,7
838783,2053838870,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
839374,2052588740,Conflicting interpretations,Likely pathogenic,2,2,0.5,2,0,0,5.45,6.9,0,2
839591,2054117523,Conflicting interpretations,Pathogenic,4,4,1.5,4,0,0,6.2,8.9,0,3
840872,1555590987,Conflicting interpretations,Uncertain significance,4,3,0.5,4,0,0,3.5,4.0,0,2
841619,755285181,Conflicting interpretations,Likely benign,6,3,1.5,6,0,0,21.53333333333333,102.0,1,4
842423,2053771901,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
842598,2053985160,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
842866,80357199,Conflicting interpretations,Uncertain significance,15,2,0.5,15,0,0,13.233333333333333,102.0,2,10
842937,431825400,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,4.785714285714286,7.9,0,4
843219,398122634,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,14.855555555555554,102.0,1,7
843295,2054044790,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
843699,1597874665,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,3.5,4.0,0,2
844302,876658464,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,16.45,102.0,1,5
844324,771606902,Conflicting interpretations,Likely benign,13,5,1.5,11,2,0,21.592307692307692,102.0,5,11
844787,2053822369,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
845101,2053773104,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
845394,2053760679,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
845638,1060504557,Conflicting interpretations,Likely benign,5,3,1.5,5,0,0,12.36,24.9,2,2
845696,1283231905,Conflicting interpretations,Likely benign,6,3,1.5,6,0,0,20.933333333333334,102.0,1,3
845804,2053734181,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
846030,928545955,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,4.7,6.8,0,2
846197,2053942184,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
846451,2053883873,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
846776,2053931342,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
847346,80357032,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,18.475,102.0,2,6
848165,2054059120,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
848860,2054049431,Conflicting interpretations,Likely benign,4,4,1.5,4,0,0,4.975,7.9,0,2
849528,776999497,Conflicting interpretations,Uncertain significance,8,2,0.5,8,0,0,26.375,102.0,2,5
849828,369373293,Conflicting interpretations,Uncertain significance,5,3,0.5,5,0,0,4.4,6.0,0,2
850101,2052366574,Conflicting interpretations,Benign,2,2,2.5,2,0,0,43.7,83.4,1,2
852100,80357483,Conflicting interpretations,Likely benign,14,2,1.5,14,0,0,22.099999999999998,102.0,4,9
852463,2053590016,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
853483,80356959,Conflicting interpretations,Pathogenic,53,8,1.5,52,1,3,13.141509433962264,102.0,12,38
853644,2050862880,Conflicting interpretations,Likely benign,4,4,1.5,2,2,0,10.1,17.2,2,3
853783,1057523389,Conflicting interpretations,Likely benign,4,3,1.5,4,0,0,28.5,102.0,1,2
853871,2053963023,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
855083,2053998767,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
855149,1555588026,Conflicting interpretations,Uncertain significance,2,2,0.5,2,0,0,4.0,4.0,0,1
856298,1397842308,Conflicting interpretations,Likely benign,11,2,1.5,11,0,0,20.70909090909091,102.0,5,7
856541,2053933371,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
856874,55914168,Conflicting interpretations,Likely benign,16,2,1.5,16,0,0,14.34375,102.0,4,12
856943,1182090591,Conflicting interpretations,Likely benign,10,4,1.5,10,0,0,28.71,134.4,3,7
857696,2053516476,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
857724,779895958,Conflicting interpretations,Likely benign,5,3,1.5,5,0,0,27.78,102.0,2,3
857839,1060502344,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,20.599999999999998,102.0,1,4
858473,2053637993,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
859031,2054632888,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
860128,397508903,Conflicting interpretations,Uncertain significance,16,4,0.5,16,0,0,13.21875,102.0,4,12
861349,2053517601,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,4.0,4.0,0,1
861683,1334969117,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,17.366666666666667,102.0,2,6
861761,2053698662,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
862098,2053635674,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,4.0,4.0,0,1
862352,886038001,Conflicting interpretations,Likely benign,10,3,1.5,10,0,0,14.49,102.0,1,8
862887,777132211,Conflicting interpretations,Likely benign,9,3,1.5,9,0,1,16.844444444444445,102.0,2,6
864100,776070899,Conflicting interpretations,Likely benign,7,3,1.5,7,0,0,21.5,102.0,2,4
864924,2051937547,Conflicting interpretations,Uncertain significance,4,4,0.5,4,0,0,30.450000000000003,83.4,3,3
864948,2051927197,Conflicting interpretations,Uncertain significance,9,9,0.5,9,0,0,24.444444444444443,83.4,3,6
864963,1555578599,Conflicting interpretations,Likely pathogenic,5,3,0.5,5,0,0,35.36,83.4,2,3
864965,1555578598,Conflicting interpretations,Likely pathogenic,7,5,0.5,6,0,0,28.0,83.4,3,5
865028,2051906420,Conflicting interpretations,Uncertain significance,2,2,0.5,2,0,0,45.650000000000006,83.4,1,2
865035,80357031,Conflicting interpretations,Uncertain significance,23,9,0.5,22,1,0,16.234782608695646,102.0,7,16
865052,1135401834,Conflicting interpretations,Uncertain significance,6,2,0.5,6,0,0,18.533333333333335,83.4,1,5
865054,1555600921,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,56.93333333333334,83.4,2,2
865145,1057524456,Conflicting interpretations,Benign,3,2,2.5,3,0,0,31.600000000000005,83.4,1,3
865152,80356863,Conflicting interpretations,Benign,21,4,2.5,18,3,0,15.642857142857142,102.0,5,13
865181,2051517323,Conflicting interpretations,Likely pathogenic,4,4,0.5,4,0,0,47.0,83.4,3,3
865213,772226744,Conflicting interpretations,Likely benign,10,5,1.5,8,2,0,37.459999999999994,102.0,6,7
865231,2051494815,Conflicting interpretations,Pathogenic,1,1,1.5,1,0,0,4.0,4.0,0,1
865278,2054700180,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,56.93333333333334,83.4,2,2
865303,2054694217,Conflicting interpretations,Uncertain significance,2,2,0.5,2,0,0,43.7,83.4,1,2
865315,2054690270,Conflicting interpretations,Uncertain significance,4,4,0.5,4,0,0,47.0,83.4,3,3
865336,2054684036,Conflicting interpretations,Likely benign,5,5,1.5,3,2,0,24.76,83.4,3,4
865418,2051074344,Conflicting interpretations,Uncertain significance,4,4,0.5,4,0,0,63.550000000000004,83.4,3,2
865448,1567774493,Conflicting interpretations,Uncertain significance,7,7,0.5,7,0,1,30.171428571428574,83.4,4,5
865508,1303996018,Conflicting interpretations,Uncertain significance,9,2,0.5,9,0,0,25.144444444444446,102.0,3,7
865558,898511378,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,43.7,83.4,1,2
865585,2054692582,Conflicting interpretations,Uncertain significance,5,5,0.5,5,0,0,52.42,83.4,3,3
865587,2054692582,Conflicting interpretations,Benign,5,5,2.5,5,0,0,9.58,17.2,2,4
865597,2054689945,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,56.93333333333334,83.4,2,2
865629,2054675893,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,43.7,83.4,1,2
865639,80357409,Conflicting interpretations,Uncertain significance,14,2,0.5,14,0,0,20.042857142857144,102.0,3,11
865655,80357065,Conflicting interpretations,Uncertain significance,29,2,0.5,27,2,0,13.148275862068964,102.0,7,22
867265,80357367,Conflicting interpretations,Likely benign,20,5,1.5,17,3,0,17.99,102.0,8,17
867266,2051510661,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,61.333333333333336,83.4,3,2
867277,2051506626,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,56.93333333333334,83.4,2,2
867311,397509252,Conflicting interpretations,Uncertain significance,9,7,0.5,9,0,0,28.188888888888886,83.4,4,8
867325,1060502331,Conflicting interpretations,Likely benign,31,4,1.5,29,2,0,23.235483870967744,102.0,18,22
867385,2050988927,Conflicting interpretations,Uncertain significance,4,4,0.5,4,0,0,63.550000000000004,83.4,3,2
867427,1247437511,Conflicting interpretations,Uncertain significance,11,3,0.5,11,0,0,17.927272727272726,83.4,3,9
867450,80358055,Conflicting interpretations,Likely benign,5,1,1.5,5,0,0,19.64,83.4,1,4
867514,2051527499,Conflicting interpretations,Likely pathogenic,3,3,0.5,3,0,0,56.93333333333334,83.4,2,2
867578,1301025671,Conflicting interpretations,Likely benign,9,5,1.5,7,2,0,27.733333333333334,102.0,5,7
867629,80356993,Conflicting interpretations,Likely pathogenic,40,5,0.5,40,0,1,14.0475,102.0,13,28
867630,397507241,Conflicting interpretations,Likely benign,27,5,1.5,23,4,0,12.833333333333334,102.0,4,19
867638,1182000313,Conflicting interpretations,Likely benign,6,1,1.5,6,0,1,33.833333333333336,102.0,2,5
867673,28897696,Conflicting interpretations,Likely pathogenic,228,2,0.5,221,5,3,8.55657894736842,102.0,40,95
867703,1555601006,Conflicting interpretations,Likely pathogenic,6,4,0.5,6,0,0,30.783333333333335,83.4,2,4
867727,2055725680,Conflicting interpretations,Likely pathogenic,5,5,0.5,5,0,0,22.26,83.4,2,5
867754,2051867806,Conflicting interpretations,Uncertain significance,5,5,0.5,5,0,0,35.980000000000004,83.4,2,3
867785,1555599278,Conflicting interpretations,Uncertain significance,3,2,0.5,2,1,0,30.833333333333332,83.4,1,3
867796,2055258563,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,56.93333333333334,83.4,2,2
867899,1438140067,Conflicting interpretations,Likely benign,16,2,1.5,16,0,0,22.8125,102.0,5,14
867999,1411246255,Conflicting interpretations,Benign,6,2,2.5,6,0,0,35.95,102.0,3,6
868051,1555575080,Conflicting interpretations,Uncertain significance,5,3,0.5,5,0,0,35.36,83.4,2,3
868060,2051069733,Conflicting interpretations,Uncertain significance,2,2,0.5,2,0,0,4.0,4.0,0,1
868068,1432221089,Conflicting interpretations,Benign,2,2,2.5,2,0,0,5.75,7.5,0,2
868080,2050992362,Conflicting interpretations,Benign,5,5,2.5,5,0,0,54.28000000000001,83.4,4,3
868283,397509253,Conflicting interpretations,Pathogenic,12,8,1.5,12,0,0,19.741666666666667,83.4,3,10
868292,1597804426,Conflicting interpretations,Likely pathogenic,4,3,0.5,3,1,0,23.35,83.4,1,3
868313,2054685385,Conflicting interpretations,Likely benign,1,1,1.5,1,0,0,4.0,4.0,0,1
868335,2051099941,Conflicting interpretations,Uncertain significance,2,2,0.5,2,0,0,4.0,4.0,0,1
868345,397509265,Conflicting interpretations,Likely benign,4,1,1.5,3,1,0,5.325,7.9,0,4
868384,1489040931,Conflicting interpretations,Benign,11,6,2.5,11,0,1,23.872727272727275,102.0,5,7
868398,2052380758,Conflicting interpretations,Benign,3,3,2.5,3,0,0,56.93333333333334,83.4,2,2
868402,2052380495,Conflicting interpretations,Likely benign,3,3,1.5,3,0,0,56.93333333333334,83.4,2,2
868406,2051078701,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,56.93333333333334,83.4,2,2
868463,2050995166,Conflicting interpretations,Likely benign,1,1,1.5,1,0,0,4.0,4.0,0,1
868492,2052193063,Conflicting interpretations,Likely pathogenic,5,5,0.5,5,0,0,22.1,83.4,1,5
868521,2050976068,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,56.93333333333334,83.4,2,2
868632,2051929740,Conflicting interpretations,Pathogenic,2,2,1.5,0,2,0,134.4,134.4,2,1
868637,397509295,Conflicting interpretations,Benign,14,5,2.5,12,2,0,18.971428571428568,102.0,4,11
868652,2051924695,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,56.93333333333334,83.4,2,2
868789,2054770216,Conflicting interpretations,Likely benign,4,4,1.5,4,0,0,63.550000000000004,83.4,3,2
868827,864622444,Conflicting interpretations,Likely pathogenic,16,4,0.5,16,0,2,15.63125,102.0,2,12
868858,80357373,Conflicting interpretations,Likely benign,24,14,1.5,24,0,0,16.75,102.0,7,19
868874,80357261,Conflicting interpretations,Uncertain significance,23,8,0.5,23,0,2,30.199999999999996,134.4,10,18
868898,397509213,Conflicting interpretations,Uncertain significance,12,2,0.5,11,1,1,14.833333333333334,83.4,3,10
868904,1567757864,Conflicting interpretations,Likely benign,4,2,1.5,4,0,0,23.35,83.4,1,3
868917,80357087,Conflicting interpretations,Likely benign,37,4,1.5,35,2,0,13.616216216216216,102.0,11,30
868959,763484977,Conflicting interpretations,Likely benign,6,5,1.5,4,2,0,21.61666666666667,83.4,3,5
869007,1296005499,Conflicting interpretations,Uncertain significance,8,2,0.5,8,0,0,27.2,102.0,2,7
869025,2050865178,Conflicting interpretations,Likely benign,1,1,1.5,1,0,0,4.0,4.0,0,1
869074,2055741739,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,56.93333333333334,83.4,2,2
872254,2053831947,Conflicting interpretations,Likely benign,6,5,1.5,5,1,0,6.25,14.1,1,3
873409,2051927969,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,11.6,19.2,1,2
873428,760098710,Conflicting interpretations,Uncertain significance,3,3,0.5,3,0,0,9.9,19.2,1,3
890327,769589630,Conflicting interpretations,Uncertain significance,3,1,0.5,3,0,0,6.5,7.9,0,3
890442,587782123,Conflicting interpretations,Likely benign,10,2,1.5,10,0,0,18.69,102.0,4,8
89056,377475866,Conflicting interpretations,Uncertain significance,15,3,0.5,15,0,0,14.100000000000001,102.0,3,9
89059,587779368,Conflicting interpretations,Likely benign,13,3,1.5,12,1,0,12.19230769230769,102.0,1,8
89060,80357455,Conflicting interpretations,Likely benign,11,3,1.5,11,0,0,13.745454545454544,102.0,1,6
89064,80357075,Conflicting interpretations,Likely benign,14,3,1.5,4,10,0,12.264285714285716,102.0,1,9
89065,,Conflicting interpretations,Likely pathogenic,1,1,0.5,0,1,0,4.0,4.0,0,1
890942,1800064,Conflicting interpretations,Likely benign,9,1,1.5,8,1,0,22.533333333333335,102.0,3,8
91538,398122626,Conflicting interpretations,Likely benign,3,1,1.5,3,0,0,5.333333333333333,10.0,0,3
91541,397507184,Conflicting interpretations,Likely benign,18,2,1.5,17,1,0,13.627777777777778,102.0,5,13
